
=== Logger initialized at Thu May  7 11:31:28 2026
[2026-05-07 12:29:31.353] [DEBUG] [WORLD ] Loaded chunk -2,2 (slot 12)
[2026-05-07 12:29:31.354] [DEBUG] [WORLD ] Loaded chunk -2,3 (slot 13)
[2026-05-07 12:29:31.356] [DEBUG] [WORLD ] Loaded chunk -1,-3 (slot 14)
[2026-05-07 12:29:31.358] [DEBUG] [WORLD ] Loaded chunk -1,-2 (slot 15)
[2026-05-07 12:29:31.360] [DEBUG] [WORLD ] Loaded chunk -1,-1 (slot 16)
[2026-05-07 12:29:31.362] [DEBUG] [WORLD ] Loaded chunk -1,0 (slot 17)
[2026-05-07 12:29:31.364] [DEBUG] [WORLD ] Loaded chunk -1,1 (slot 18)
[2026-05-07 12:29:31.365] [DEBUG] [WORLD ] Loaded chunk -1,2 (slot 19)
[2026-05-07 12:29:31.367] [DEBUG] [WORLD ] Loaded chunk -1,3 (slot 20)
[2026-05-07 12:29:31.369] [DEBUG] [WORLD ] Loaded chunk 0,-3 (slot 21)
[2026-05-07 12:29:31.371] [DEBUG] [WORLD ] Loaded chunk 0,-2 (slot 22)
[2026-05-07 12:29:31.373] [DEBUG] [WORLD ] Loaded chunk 0,-1 (slot 23)
[2026-05-07 12:29:31.374] [DEBUG] [WORLD ] Loaded chunk 0,0 (slot 24)
[2026-05-07 12:29:31.377] [DEBUG] [WORLD ] Loaded chunk 0,1 (slot 25)
[2026-05-07 12:29:31.379] [DEBUG] [WORLD ] Loaded chunk 0,2 (slot 26)
[2026-05-07 12:29:31.380] [DEBUG] [WORLD ] Loaded chunk 0,3 (slot 27)
[2026-05-07 12:29:31.383] [DEBUG] [WORLD ] Loaded chunk 1,-3 (slot 28)
[2026-05-07 12:29:31.385] [DEBUG] [WORLD ] Loaded chunk 1,-2 (slot 29)
[2026-05-07 12:29:31.386] [DEBUG] [WORLD ] Loaded chunk 1,-1 (slot 30)
[2026-05-07 12:29:31.388] [DEBUG] [WORLD ] Loaded chunk 1,0 (slot 31)
[2026-05-07 12:29:31.390] [DEBUG] [WORLD ] Loaded chunk 1,1 (slot 32)
[2026-05-07 12:29:31.392] [DEBUG] [WORLD ] Loaded chunk 1,2 (slot 33)
[2026-05-07 12:29:31.393] [DEBUG] [WORLD ] Loaded chunk 1,3 (slot 34)
[2026-05-07 12:29:31.395] [DEBUG] [WORLD ] Loaded chunk 2,-3 (slot 35)
[2026-05-07 12:29:31.398] [DEBUG] [WORLD ] Loaded chunk 2,-2 (slot 36)
[2026-05-07 12:29:31.399] [DEBUG] [WORLD ] Loaded chunk 2,-1 (slot 37)
[2026-05-07 12:29:31.401] [DEBUG] [WORLD ] Loaded chunk 2,0 (slot 38)
[2026-05-07 12:29:31.403] [DEBUG] [WORLD ] Loaded chunk 2,1 (slot 39)
[2026-05-07 12:29:31.405] [DEBUG] [WORLD ] Loaded chunk 2,2 (slot 40)
[2026-05-07 12:29:31.407] [DEBUG] [WORLD ] Loaded chunk 2,3 (slot 41)
[2026-05-07 12:29:31.408] [DEBUG] [WORLD ] Loaded chunk 3,-3 (slot 42)
[2026-05-07 12:29:31.411] [DEBUG] [WORLD ] Loaded chunk 3,-2 (slot 43)
[2026-05-07 12:29:31.413] [DEBUG] [WORLD ] Loaded chunk 3,-1 (slot 44)
[2026-05-07 12:29:31.414] [DEBUG] [WORLD ] Loaded chunk 3,0 (slot 45)
[2026-05-07 12:29:31.416] [DEBUG] [WORLD ] Loaded chunk 3,1 (slot 46)
[2026-05-07 12:29:31.418] [DEBUG] [WORLD ] Loaded chunk 3,2 (slot 47)
[2026-05-07 12:29:31.420] [DEBUG] [WORLD ] Loaded chunk 3,3 (slot 48)
[2026-05-07 12:29:31.420] [INFO ] [PLATFORM] Spawn position set to y=11.60 (ground at y=8)
[2026-05-07 12:29:31.420] [INFO ] [UI    ] UI initialized successfully
[2026-05-07 12:29:31.423] [DEBUG] [PLATFORM] XGrabPointer succeeded
[2026-05-07 12:29:31.476] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,11.53,8.00
[2026-05-07 12:29:31.478] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,11.53,8.00
[2026-05-07 12:29:31.480] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,11.52,8.00
[2026-05-07 12:29:31.482] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,11.52,8.00
[2026-05-07 12:29:31.491] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,11.50,8.00
[2026-05-07 12:29:31.492] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,11.50,8.00
[2026-05-07 12:29:32.305] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,20.00,8.00
[2026-05-07 12:29:32.307] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,20.00,8.00
[2026-05-07 12:29:32.309] [DEBUG] [INPUT ] AFTER  yaw=-90.00 pitch=-45.00 front=-0.00,-0.71,-0.71 pos=8.00,20.00,8.00
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=256
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=6.00 accumulated=(-149.00, 6.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=260
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=10.00 accumulated=(-298.00, 16.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=262
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] mouse_delta dx=-149.00 dy=12.00 accumulated=(-447.00, 28.00)
[2026-05-07 12:29:43.697] [DEBUG] [INPUT ] MotionNotify x=253 y=259
